ID	COGID	CONCEPT	CONCEPTINSOURCE	DOCULECT	FORM	NOTE	PROTOSET	TOKENS	VALUE	SOURCE	ALIGNMENT	STRUCTURE	COGIDS
1254	156	*excusar	secretamente,callado	Tacana	ʈʂiβe	None	114	ʈ ʂ   i   β   e	e-ciwe		ʈ ʂ   i   β   e	C C 0 0 V 0 0 C 0 0 V	156
3245	365	*extender	extender,carmenar,desarrugar	Cavinena	pi	Concepts 'carmenar,desarrugar' taken from Armentia1887	345	p   i	pi-ha-		p   i	C 0 0 V	365
3246	365	*extender	enderezó	EseEjja	pi	None	345	p   i	e-pi-hahi-nee anahe		p   i	C 0 0 V	365
3242	365	*extender	extender	ProtoTakana	pi	None	345	p   i	pi-		p   i	C 0 0 V	365
3243	365	*extender	extender	Tacana	pi	None	345	p   i	pi-rara-		p   i	C 0 0 V	365
753	99	*feliz,alegre,contento	afortunado	Cavinena	bi	None	57	b     i	bi-bi-a-ki	Armentia1887	b   -   i	C 0 0 0 0 V	99
754	99	*feliz,alegre,contento	contento	EseEjja	bei	None	57	b   e   i	kea-bei-nee		b   e   i	C 0 0 V 0 0 V	99
746	99	*feliz,alegre,contento	feliz,alegre	ProtoTakana	bei	None	57	b   e   i	bei		b   e   i	C 0 0 V 0 0 V	99
747	99	*feliz,alegre,contento	feliz,alegre	Tacana	bei	None	57	b   e   i	bei-da-hi		b   e   i	C 0 0 V 0 0 V	99
3269	368	*flecha	flèche à pointe de bois de palmier	Arasa	pia	None	348	p   i     a	pia	Créqui1922	p   i   -   a	C 0 0 V 0 0 0 0 V	368
3266	368	*flecha	flecha,lanza	Cavinena	pija	None	348	p   i   j   a	piya		p   i   j   a	C 0 0 V 0 0 C 0 0 V	368
3264	368	*flecha	arrow	Maropa	piθa	None	348	p   i   θ   a	piθa	Heath1883	p   i   θ   a	C 0 0 V 0 0 C 0 0 V	368
3257	368	*flecha	flecha	ProtoTakana	pisa	None	348	p   i   s   a	pisa		p   i   s   a	C 0 0 V 0 0 C 0 0 V	368
3262	368	*flecha	arrow	Reyesano	piða	None	348	p   i   ð   a	pidha		p   i   ð   a	C 0 0 V 0 0 C 0 0 V	368
3258	368	*flecha	flechar	Tacana	pisa	None	348	p   i   s   a	pisa		p   i   s   a	C 0 0 V 0 0 C 0 0 V	368
1003	133	*floración	dar guasca,florecer	Cavinena	tsa	None	88	t s   a	ka-ca-ti-		t s   a	C C 0 0 V	133
1002	133	*floración	hair	Maropa	tʂa	None	88	t ʂ   a	etra	Heath1883	t ʂ   a	C C 0 0 V	133
994	133	*floración	floración	ProtoTakana	ʈʂa	None	88	ʈ ʂ   a	c̣a-		ʈ ʂ   a	C C 0 0 V	133
995	133	*floración	puma (de flecha),floración	Tacana	ʈʂa	None	88	ʈ ʂ   a	e-ca		ʈ ʂ   a	C C 0 0 V	133
2193	264	*freir	chicharrón,freir	Cavinena	kʷarara	None	229	k ʷ   a   r   a   r   a	kwarara-isa	Armentia1887	k ʷ   a   r   a   r   a	C 0 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	264
2191	264	*freir	freir	ProtoTakana	kʷaɽaɽa	None	229	k ʷ   a   ɽ   a   ɽ   a	kwařařa		k ʷ   a   ɽ   a   ɽ   a	C 0 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	264
2192	264	*freir	hervir,freir	Tacana	kʷarara	None	229	k ʷ   a   r   a   r   a	kwarara-		k ʷ   a   r   a   r   a	C 0 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	264
1965	230	*fruta	semilla,fruta,pepita	Cavinena	kaka	Concept 'pepita' taken from Armentia	200	k   a   k   a	e-kaka		k   a   k   a	C 0 0 V 0 0 C 0 0 V	230
1967	230	*fruta	fruta	EseEjja	xaxa	None	200	x   a   x   a	e-xaxa		x   a   x   a	C 0 0 V 0 0 C 0 0 V	230
1972	230	*fruta	fruta	Huarayo	haha	None	200	h   a   h   a	haha		h   a   h   a	C 0 0 V 0 0 C 0 0 V	230
1961	230	*fruta	fruta	ProtoTakana	kaka	None	200	k   a   k   a	kaka		k   a   k   a	C 0 0 V 0 0 C 0 0 V	230
1964	230	*fruta	fruit,seed	Reyesano	haha	None	200	h   a   h   a	e-haha		h   a   h   a	C 0 0 V 0 0 C 0 0 V	230
1962	230	*fruta	fruta,semilla	Tacana	haha	None	200	h   a   h   a	e-haha		h   a   h   a	C 0 0 V 0 0 C 0 0 V	230
479	63	*frío	cold	Mabenaro	bu	None	30	b   u	buata		b   u	C 0 0 V	63
4496	484	*frío	cold	Arasa	wu.ene	cognates?	475	w   u . e   n   e	kiwuene		w   u . e   n   e	C 0 0 V 0 V 0 0 C 0 0 V	484
4493	484	*frío	cold	Huarayo	we	None	475	w   e    	kia-webe		w   e   -   -	C 0 0 V 0 0 0 0	484
4492	484	*frío	cold	Maropa	βina	None	475	β   i   n   a	vinnáma	Heath1883	β   i   n   a	C 0 0 V 0 0 C 0 0 V	484
4487	484	*frío	frío	ProtoTakana	wina	None	475	w   i   n   a	wina		w   i   n   a	C 0 0 V 0 0 C 0 0 V	484
4491	484	*frío	cold	Reyesano	βina	None	475	β   i   n   a	bhina-me		β   i   n   a	C 0 0 V 0 0 C 0 0 V	484
4488	484	*frío	frío,fresco	Tacana	βina	None	475	β   i   n   a	wina-da		β   i   n   a	C 0 0 V 0 0 C 0 0 V	484
3873	432	*fuego	ceniza	Araona	ti	None	419	t   i    	etimu		t   i   -   -	C 0 0 V 0 0 0 0	432
3874	432	*fuego	fuego	Cavinena	tiki	None	419	t   i   k   i	e-tiki		t   i   k   i	C 0 0 V 0 0 C 0 0 V	432
3863	432	*fuego	fuego	ProtoTakana	tiki	The Takana forms here may well be based on *ti- only.	419	t   i   k   i	tiki		t   i   k   i	C 0 0 V 0 0 C 0 0 V	432
3870	432	*fuego	fire	Reyesano	ti	None	419	t   i    	-ti-		t   i   -   -	C 0 0 V 0 0 0 0	432
3864	432	*fuego	carbón	Tacana	ti	None	419	t   i    	e-ti-ře		t   i   -   -	C 0 0 V 0 0 0 0	432
3904	425	*fuego	brasa,chispa	Cavinena	ti	Concept 'chispa' taken from Armentia	419	t   i	e-ti-ha-ki		t   i	C 0 0 V	425
3906	425	*fuego	tarumá	EseEjja	ki	cf. Takana form above	419	k   i	kixeši		k   i	C 0 0 V	425
3907	425	*fuego	fuego	Huarayo	tʃi	Panoan loan!	419	t ʃ   i	či		t ʃ   i	C C 0 0 V	425
3903	425	*fuego	fuego	ProtoTakana	ti	None	419	t   i	ti+...		t   i	C 0 0 V	425
1139	143	*fuerte,agrio	fuerte,agrio	EseEjja	sese	None	101	s   e   s   e	kea-sese		s   e   s   e	C 0 0 V 0 0 C 0 0 V	143
1140	143	*fuerte,agrio	agrio	Huarayo	sese	None	101	s   e   s   e	kia-sese		s   e   s   e	C 0 0 V 0 0 C 0 0 V	143
1138	143	*fuerte,agrio	strong	Maropa	tʂetʂe	None	101	t ʂ   e   t ʂ   e	tretremí	Heath1883	t ʂ   e   t ʂ   e	C C 0 0 V 0 0 C C 0 0 V	143
1133	143	*fuerte,agrio	fuerte,agrio	ProtoTakana	ʈʂeʈʂe	None	101	ʈ ʂ   e   ʈ ʂ   e	c̣ec̣e		ʈ ʂ   e   ʈ ʂ   e	C C 0 0 V 0 0 C C 0 0 V	143
1134	143	*fuerte,agrio	fermentar la chicha	Tacana	ʈʂeʈʂe	None	101	ʈ ʂ   e   ʈ ʂ   e	cece-na-		ʈ ʂ   e   ʈ ʂ   e	C C 0 0 V 0 0 C C 0 0 V	143
3587	387	*fuerte,ácido,agrio	fuerte,agria,ácido,agrio	Cavinena	hako	Concept 'agrio' taken from Armentia	380	h   a   k   o	hako-da		h   a   k   o	C 0 0 V 0 0 C 0 0 V	387
3583	387	*fuerte,ácido,agrio	fuerte,ácido,agrio	ProtoTakana	saku	None	380	s   a   k   u	saku		s   a   k   u	C 0 0 V 0 0 C 0 0 V	387
3584	387	*fuerte,ácido,agrio	fuerte (al palador),ácido	Tacana	sahu	None	380	s   a   h   u	sahu-da		s   a   h   u	C 0 0 V 0 0 C 0 0 V	387
3590	388	*gallinazo,sucha	gallinazo,sucha	Cavinena	hamani	None	381	h   a   m   a   n   i	hamani		h   a   m   a   n   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	388
3588	388	*gallinazo,sucha	gallinazo,sucha	ProtoTakana	samani	None	381	s   a   m   a   n   i	samani		s   a   m   a   n   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	388
3589	388	*gallinazo,sucha	sucha gallinazo	Tacana	samani	None	381	s   a   m   a   n   i	samani		s   a   m   a   n   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	388
1200	149	*gancho	gancho,palca (para tejer)	Cavinena	tʃeβe	from metathesized *e-cewe?	107	t ʃ   e   β   e	čewe		t ʃ   e   β   e	C C 0 0 V 0 0 C 0 0 V	149
1201	149	*gancho	hacha	EseEjja	sewe	None	107	s   e   w   e	sewe-ša		s   e   w   e	C 0 0 V 0 0 C 0 0 V	149
1197	149	*gancho	gancho	ProtoTakana	ʈʂewe	*c̣e1+we?	107	ʈ ʂ   e   w   e	c̣ewe		ʈ ʂ   e   w   e	C C 0 0 V 0 0 C 0 0 V	149
1198	149	*gancho	gancho	Tacana	ʈʂeβe	None	107	ʈ ʂ   e   β   e	cewe		ʈ ʂ   e   β   e	C C 0 0 V 0 0 C 0 0 V	149
2922	339	*garganta	throat	Arasa	na	None	307	n   a    	ena		n   a   -   -	C 0 0 V 0 0 0 0	339
2918	339	*garganta	angina	Cavinena	nara	None	307	n   a   r   a	nara-sehe	Armentia1887	n   a   r   a	C 0 0 V 0 0 C 0 0 V	339
2920	339	*garganta	goiter	EseEjja	naa	None	307	n   a     a	e-naa		n   a   -   a	C 0 0 V 0 0 0 0 V	339
2919	339	*garganta	neck	Mabenaro	nara	None	307	n   a   r   a	inara		n   a   r   a	C 0 0 V 0 0 C 0 0 V	339
2915	339	*garganta	garganta	ProtoTakana	naɽa	None	307	n   a   ɽ   a	nařa		n   a   ɽ   a	C 0 0 V 0 0 C 0 0 V	339
2916	339	*garganta	coto,bocio,garganta	Tacana	nara	Concept 'garganta' taken from Armentia	307	n   a   r   a	nara		n   a   r   a	C 0 0 V 0 0 C 0 0 V	339
769	101	*garrapata	garrapata	Cavinena	bekʷihi	None	58	b   e   k ʷ   i   h   i	bekwihi		b   e   k ʷ   i   h   i	C 0 0 V 0 0 C 0 0 0 V 0 0 C 0 0 V	101
772	101	*garrapata	garrapata	Huarayo	batiʃi	The second Eseʔexa and the Warayo forms would appear to come from ¨batiji	58	b   a   t   i   ʃ   i	batiši		b   a   t   i   ʃ   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	101
767	101	*garrapata	garrapata	ProtoTakana	bekʷiʃi	None	58	b   e   k ʷ   i   ʃ   i	bekwiji		b   e   k ʷ   i   ʃ   i	C 0 0 V 0 0 C 0 0 0 V 0 0 C 0 0 V	101
768	101	*garrapata	garrapata	Tacana	bekidi	:bekiři?	58	b   e   k   i   d   i	bekidi		b   e   k   i   d   i	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	101
3455	511	*garza	garza	Cavinena	rao	None	367	r   a   o	rao~raʔo		r   a   o	C 0 0 V 0 0 V	511
3453	511	*garza	garza	ProtoTakana	ɽau	None	367	ɽ   a   u	řa(ʔ)u		ɽ   a   u	C 0 0 V 0 0 V	511
3454	511	*garza	garza	Tacana	rau	None	367	r   a   u	rau		r   a   u	C 0 0 V 0 0 V	511
3472	515	*gatear	gatear	Cavinena	re	cognate?	371	r   e	reme-		r   e	C 0 0 V	515
3473	515	*gatear	gatear	EseEjja	je	None	371	j   e	yeyo-a-		j   e	C 0 0 V	515
3469	515	*gatear	gatear	ProtoTakana	ɽe	None	371	ɽ   e	ře(řu)		ɽ   e	C 0 0 V	515
3470	515	*gatear	gatear	Tacana	re	None	371	r   e	reru-		r   e	C 0 0 V	515
3027	344	*genio,carácter,conciencia	olvidar	Cavinena	nime	None	318	n   i   m   e	nime-apota-		n   i   m   e	C 0 0 V 0 0 C 0 0 V	344
3017	344	*genio,carácter,conciencia	genio,carácter,conciencia	ProtoTakana	nime	None	318	n   i   m   e	nime,inime		n   i   m   e	C 0 0 V 0 0 C 0 0 V	344
3018	344	*genio,carácter,conciencia	genio,carácter,conciencia	Tacana	nime	None	318	n   i   m   e	e-nime		n   i   m   e	C 0 0 V 0 0 C 0 0 V	344
3152	353	*golpear	guantada,herir	Cavinena	paha	None	333	p   a   h   a	paha	Armentia1887	p   a   h   a	C 0 0 V 0 0 C 0 0 V	353
3153	353	*golpear	batió	EseEjja	paʃa	None	333	p   a   ʃ   a	hea-paša-nahe		p   a   ʃ   a	C 0 0 V 0 0 C 0 0 V	353
3149	353	*golpear	golpear	ProtoTakana	paʃa	None	333	p   a   ʃ   a	paja		p   a   ʃ   a	C 0 0 V 0 0 C 0 0 V	353
3150	353	*golpear	golpear	Tacana	paɽa	None	333	p   a   ɽ   a	pařa-		p   a   ɽ   a	C 0 0 V 0 0 C 0 0 V	353
2831	321	*gorgojo	gorgojo	Cavinena	muhu	None	302	m   u   h   u	muhu	Armentia1887	m   u   h   u	C 0 0 V 0 0 C 0 0 V	321
2832	321	*gorgojo	gorgojo	EseEjja	moho	None	302	m   o   h   o	e-moho-yo		m   o   h   o	C 0 0 V 0 0 C 0 0 V	321
2829	321	*gorgojo	gorgojo	ProtoTakana	musu	None	302	m   u   s   u	musu		m   u   s   u	C 0 0 V 0 0 C 0 0 V	321
2830	321	*gorgojo	polillo,gorgojo	Tacana	musu	None	302	m   u   s   u	musu		m   u   s   u	C 0 0 V 0 0 C 0 0 V	321
1264	158	*grano	grano	Cavinena	tso	None	115	t s   o	e-co-kaka		t s   o	C C 0 0 V	158
1266	158	*grano	codo	EseEjja	ʃo	None	115	ʃ   o	e-ba-šo		ʃ   o	C 0 0 V	158
1260	158	*grano	grano	ProtoTakana	ʈʂu	None	115	ʈ ʂ   u	c̣u-		ʈ ʂ   u	C C 0 0 V	158
1261	158	*grano	rincon (de cases)	Tacana	ʈʂu	None	115	ʈ ʂ   u	e-cu-ti		ʈ ʂ   u	C C 0 0 V	158
1188	147	*grasa,gordura	fat	Arasa	sej	None	105	s   e     j	ésey	Nordenskiöld1905	s   e   -   j	C 0 0 V 0 0 0 0 C	147
1179	147	*grasa,gordura	grasa,gorduba,aceite	Cavinena	tseri	None	105	t s   e   r   i	e-ceri		t s   e   r   i	C C 0 0 V 0 0 C 0 0 V	147
1184	147	*grasa,gordura	aceite,seto	EseEjja	sei	None	105	s   e     i	e-sei		s   e   -   i	C 0 0 V 0 0 0 0 V	147
1187	147	*grasa,gordura	engordar,gordo	Huarayo	se	None	105	s   e    	kia-seó-heni-apane		s   e   -   -	C 0 0 V 0 0 0 0	147
1175	147	*grasa,gordura	grasa,gordura	ProtoTakana	ʈʂeri	None	105	ʈ ʂ   e   r   i	c̣eri		ʈ ʂ   e   r   i	C C 0 0 V 0 0 C 0 0 V	147
1176	147	*grasa,gordura	gordura	Tacana	ʈʂei	None	105	ʈ ʂ   e     i	e-cei		ʈ ʂ   e   -   i	C C 0 0 V 0 0 0 0 V	147
2619	303	*greda,barro colorado,piedra	stone	Arasa	me	None	281	m   e	méisaso		m   e	C 0 0 V	303
2615	303	*greda,barro colorado,piedra	greda,barro colorado	Cavinena	me	None	281	m   e	me-i		m   e	C 0 0 V	303
2617	303	*greda,barro colorado,piedra	piedra	EseEjja	me	None	281	m   e	me-i		m   e	C 0 0 V	303
2614	303	*greda,barro colorado,piedra	greda,barro colorado,piedra	ProtoTakana	me	or *mei-	281	m   e	me-		m   e	C 0 0 V	303
316	45	*grillo	grillo	Cavinena	ahari	None	19	a   h   a   r   i	ahari		a   h   a   r   i	V 0 0 C 0 0 V 0 0 C 0 0 V	45
314	45	*grillo	grillo	ProtoTakana	asari	None	19	a   s   a   r   i	asari		a   s   a   r   i	V 0 0 C 0 0 V 0 0 C 0 0 V	45
315	45	*grillo	grillo	Tacana	asai	None	19	a   s   a     i	asai	Armentia1887	a   s   a   -   i	V 0 0 C 0 0 V 0 0 0 0 V	45
1121	142	*gritar	vivo,sano,chacota,grito,griterio	Cavinena	tʃa	Concepts 'chacota,grito,griterio' seems to be taken from Armentia. Not sure about this one. Refer to the source.	100	t ʃ     a	ča-ča		t ʃ   -   a	C C 0 0 0 0 V	142
1132	142	*gritar	gritar	EseEjja	sea	None	100	s   e   a	sea-sea-		s   e   a	C 0 0 V 0 0 V	142
1117	142	*gritar	gritar	ProtoTakana	ʈʂea	None	100	ʈ ʂ   e   a	c̣ea-(c̣ea-)		ʈ ʂ   e   a	C C 0 0 V 0 0 V	142
1118	142	*gritar	gritar,gruñir,chillar	Tacana	ʈʂia	None	100	ʈ ʂ   i   a	cia-cia	Armentia1887	ʈ ʂ   i   a	C C 0 0 V 0 0 V	142
2068	241	*gritar	gritar,aullar,cantar el gallo	Cavinena	keke	None	212	k   e   k   e	keke-		k   e   k   e	C 0 0 V 0 0 C 0 0 V	241
2067	241	*gritar	to cry	Maropa	xexa	None	212	x   e   x   a	xexaxe	Heath1883	x   e   x   a	C 0 0 V 0 0 C 0 0 V	241
2065	241	*gritar	gritar	ProtoTakana	keke	None	212	k   e   k   e	keke		k   e   k   e	C 0 0 V 0 0 C 0 0 V	241
2066	241	*gritar	gritar	Tacana	hehe	None	212	h   e   h   e	hehe-		h   e   h   e	C 0 0 V 0 0 C 0 0 V	241
267	41	*gualusa	gualusa	Cavinena	anoʔai	None	15	a   n   o   ʔ   a   i	anoʔai		a   n   o   ʔ   a   i	V 0 0 C 0 0 V 0 0 C 0 0 V 0 0 V	41
265	41	*gualusa	gualusa	ProtoTakana	anuʔai	None	15	a   n   u   ʔ   a   i	anuʔai		a   n   u   ʔ   a   i	V 0 0 C 0 0 V 0 0 C 0 0 V 0 0 V	41
266	41	*gualusa	gualusa	Tacana	anuʔai	None	15	a   n   u   ʔ   a   i	anuʔai		a   n   u   ʔ   a   i	V 0 0 C 0 0 V 0 0 C 0 0 V 0 0 V	41
536	67	*gualusa	gualusa (tubérculo)	Cavinena	batʃi	None	35	b   a   t ʃ   i	bači		b   a   t ʃ   i	C 0 0 V 0 0 C C 0 0 V	67
534	67	*gualusa	gualusa	ProtoTakana	baʈʂi	None	35	b   a   ʈ ʂ   i	bac̣i		b   a   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	67
535	67	*gualusa	un bejuco con papas que se comen	Tacana	baʈʂi	None	35	b   a   ʈ ʂ   i	baci		b   a   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	67
967	128	*guayaba (árbol)	perotó (árbol)	Cavinena	boreβe	None	83	b   o   r   e   β   e	borewe		b   o   r   e   β   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	128
965	128	*guayaba (árbol)	guayaba (árbol)	ProtoTakana	burewe	None	83	b   u   r   e   w   e	burewe		b   u   r   e   w   e	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	128
966	128	*guayaba (árbol)	guayaba (árbol)	Tacana	bure	None	83	b   u   r   e    	bure		b   u   r   e   -   -	C 0 0 V 0 0 C 0 0 V 0 0 0 0	128
2499	286	*guerra,enemigo	bárbaro	Cavinena	makei	None	265	m   a   k   e   i	makei-kwana		m   a   k   e   i	C 0 0 V 0 0 C 0 0 V 0 0 V	286
2496	286	*guerra,enemigo	guerra,enemigo	ProtoTakana	makai	None	265	m   a   k   a   i	makai		m   a   k   a   i	C 0 0 V 0 0 C 0 0 V 0 0 V	286
2497	286	*guerra,enemigo	guerra,enemigo	Tacana	mahai	None	265	m   a   h   a   i	mahai	Armentia1887	m   a   h   a   i	C 0 0 V 0 0 C 0 0 V 0 0 V	286
1173	146	*gusano	gusano	Cavinena	tsena	None	104	t s   e   n   a	e-cena		t s   e   n   a	C C 0 0 V 0 0 C 0 0 V	146
1170	146	*gusano	gusano	ProtoTakana	ʈʂena	None	104	ʈ ʂ   e   n   a	c̣ena		ʈ ʂ   e   n   a	C C 0 0 V 0 0 C 0 0 V	146
1172	146	*gusano	worm	Reyesano	tsena	None	104	t s   e   n   a	cena		t s   e   n   a	C C 0 0 V 0 0 C 0 0 V	146
1171	146	*gusano	gusano	Tacana	ʈʂena	None	104	ʈ ʂ   e   n   a	cena		ʈ ʂ   e   n   a	C C 0 0 V 0 0 C 0 0 V	146
5	27	*hacer	decir,hacer,pegar,atacar,picar	Cavinena	a	None	1	a	a-		a	V	27
11	27	*hacer	decir,hacer	EseEjja	a	None	1	a	a-ka-		a	V	27
4	27	*hacer	make!	Guariza	a	None	1	a	age		a	V	27
1	27	*hacer	hacer	ProtoTakana	a	None	1	a	a-		a	V	27
2	27	*hacer	hacer	Tacana	a	None	1	a	a-		a	V	27
2089	243	*haz	haz,agavillar,fajina,gavilla,manojo	Cavinena	kere	None	215	k   e   r   e	kere		k   e   r   e	C 0 0 V 0 0 C 0 0 V	243
2087	243	*haz	haz	ProtoTakana	kere	None	215	k   e   r   e	kere		k   e   r   e	C 0 0 V 0 0 C 0 0 V	243
2088	243	*haz	haz,jase	Tacana	he	None	215	h   e    	e-he		h   e   -   -	C 0 0 V 0 0 0 0	243
1900	221	*hermana menor	hermana	Araona	ɽana	None	178	ɽ   a   n   a	zatna		ɽ   a   n   a	C 0 0 V 0 0 C 0 0 V	221
1901	221	*hermana menor	hermana menor	Cavinena	hana	None	178	h   a   n   a	e-hana		h   a   n   a	C 0 0 V 0 0 C 0 0 V	221
1902	221	*hermana menor	cuñada	EseEjja	ʃana	None	178	ʃ   a   n   a	šana		ʃ   a   n   a	C 0 0 V 0 0 C 0 0 V	221
1899	221	*hermana menor	younger sister	Maropa	lana	None	178	l   a   n   a	lana	Heath1883	l   a   n   a	C 0 0 V 0 0 C 0 0 V	221
1896	221	*hermana menor	hermana menor	ProtoTakana	ʃana	None	178	ʃ   a   n   a	jana		ʃ   a   n   a	C 0 0 V 0 0 C 0 0 V	221
1897	221	*hermana menor	hermana menor (entre mujeres)	Tacana	ɽana	None	178	ɽ   a   n   a	řana		ɽ   a   n   a	C 0 0 V 0 0 C 0 0 V	221
3054	345	*hermano	hermano de hermana	Huarayo	no	None	320	n   o	nono		n   o	C 0 0 V	345
4173	449	*hermano	hermano mayor	EseEjja	e	if from *usi, then a borrowing	441	e	e-osi		e	V	449
4171	449	*hermano	hermano	ProtoTakana	u	None	441	u	u+...		u	V	449
4172	449	*hermano	sobrina (hija de hermano de padre)	Tacana	u	None	441	u	u-nekwa		u	V	449
4169	459	*hermano mayor	hermano mayor	Cavinena	ohi	None	441	o   h   i	e-ʔohi-ki		o   h   i	V 0 0 C 0 0 V	459
4166	459	*hermano mayor	hermano mayor	ProtoTakana	usi	None	441	u   s   i	usi		u   s   i	V 0 0 C 0 0 V	459
4167	459	*hermano mayor	hermano mayor (entre hermanos)	Tacana	usi	None	441	u   s   i	usi		u   s   i	V 0 0 C 0 0 V	459
1906	223	*hermano menor	hermano	Araona	ɽau	None	178	ɽ   a   u	zau		ɽ   a   u	C 0 0 V 0 0 V	223
1907	223	*hermano menor	hermano menor	Cavinena	hao	None	178	h   a   o	e-hao		h   a   o	C 0 0 V 0 0 V	223
1903	223	*hermano menor	hermano menor	ProtoTakana	ʃau	None	178	ʃ   a   u	jau		ʃ   a   u	C 0 0 V 0 0 V	223
1904	223	*hermano menor	hermano menor (entre hermanos)	Tacana	ɽau	None	178	ɽ   a   u	řau		ɽ   a   u	C 0 0 V 0 0 V	223
631	77	*hijo	paria	Huarayo	bakʷa	None	44	b   a   k ʷ   a	bakwa		b   a   k ʷ   a	C 0 0 V 0 0 C 0 0 0 V	77
616	77	*hijo	son	Maropa	bakʷa	None	44	b   a   k ʷ   a	(n)bákua	Nordenskiöld1905	b   a   k ʷ   a	C 0 0 V 0 0 C 0 0 0 V	77
632	77	*hijo	boy	Tiatinahua	bakʷe	None	44	b   a   k ʷ   e	ibakwe	Fast	b   a   k ʷ   e	C 0 0 V 0 0 C 0 0 0 V	77
570	71	*hilar	hilar	Huarayo	baʔo	None	39	b   a   ʔ   o	baʔo-		b   a   ʔ   o	C 0 0 V 0 0 C 0 0 V	71
2827	320	*hinchar	hipocondría	Cavinena	muha	None	301	m   u   h   a	e-muha	Armentia1887	m   u   h   a	C 0 0 V 0 0 C 0 0 V	320
2823	320	*hinchar	hinchar	ProtoTakana	musa	None	301	m   u   s   a	musa		m   u   s   a	C 0 0 V 0 0 C 0 0 V	320
2824	320	*hinchar	harinoso,fofo	Tacana	musa	None	301	m   u   s   a	musa-musa		m   u   s   a	C 0 0 V 0 0 C 0 0 V	320
4787	985	*hincharse	hincharse	EseEjja	ʃexe		188	ʃ   e   x   e	šexe-		ʃ   e   x   e	C 0 0 V 0 0 C 0 0 V	985
4785	985	*hincharse	hincharse	ProtoTakana	ʃeke	see also *seke	188	ʃ   e   k   e	jeke		ʃ   e   k   e	C 0 0 V 0 0 C 0 0 V	985
4786	985	*hincharse	enchumado,tupido,espeso,remontado,un campo en que ha crecida la maleza,ó un camino	Tacana	ɽehe	Concept 'un camino' taken from Armentia	188	ɽ   e   h   e	řehe-da		ɽ   e   h   e	C 0 0 V 0 0 C 0 0 V	985
1295	160	*hipo	tener hipo	Cavinena	tsodo	None	118	t s   o   d   o	codo-		t s   o   d   o	C C 0 0 V 0 0 C 0 0 V	160
1296	160	*hipo	hiccough	EseEjja	soʔo	None	118	s   o   ʔ   o	heki-soʔo		s   o   ʔ   o	C 0 0 V 0 0 C 0 0 V	160
1291	160	*hipo	hipo	ProtoTakana	ʈʂudu	None	118	ʈ ʂ   u   d   u	c̣udu		ʈ ʂ   u   d   u	C C 0 0 V 0 0 C 0 0 V	160
1292	160	*hipo	vejiga,natatorio,hipo	Tacana	ʈʂudu	None	118	ʈ ʂ   u   d   u	cudu		ʈ ʂ   u   d   u	C C 0 0 V 0 0 C 0 0 V	160
1784	207	*hoja,pelo,pluma	cola	Cavinena	ina	None	165	i   n   a	ina	Heath1883	i   n   a	V 0 0 C 0 0 V	207
1788	207	*hoja,pelo,pluma	doblar (las hojas)	EseEjja	iɲa	None	165	i   ɲ   a	iña-noe-		i   ɲ   a	V 0 0 C 0 0 V	207
1791	207	*hoja,pelo,pluma	hoja	Huarayo	iɲa	None	165	i   ɲ   a	iña		i   ɲ   a	V 0 0 C 0 0 V	207
1783	207	*hoja,pelo,pluma	feathers	Maropa	enu	None	165	e   n   u	enuqua	Heath1883	e   n   u	V 0 0 C 0 0 V	207
1777	207	*hoja,pelo,pluma	hoja,pelo,pluma	ProtoTakana	ina	None	165	i   n   a	ina		i   n   a	V 0 0 C 0 0 V	207
1778	207	*hoja,pelo,pluma	hoja,pluma	Tacana	ina	None	165	i   n   a	e-ina		i   n   a	V 0 0 C 0 0 V	207
310	54	*hombro	hombro	Cavinena	ara	None	18	a   r   a	y-ara-kaka		a   r   a	V 0 0 C 0 0 V	54
307	54	*hombro	hombro	ProtoTakana	aɽa	None	18	a   ɽ   a	ařa-		a   ɽ   a	V 0 0 C 0 0 V	54
309	54	*hombro	shoulder	Reyesano	ara	None	18	a   r   a	y-ara		a   r   a	V 0 0 C 0 0 V	54
308	54	*hombro	hombro	Tacana	ara	None	18	a   r   a	y-ara-pa		a   r   a	V 0 0 C 0 0 V	54
466	64	*hombro	hombro	EseEjja	ba	None	29	b   a  	e-baʔaxa		b   a   -	C 0 0 V 0 0	64
465	64	*hombro	shoulder	Mabenaro	ba	None	29	b   a  	ibatha		b   a   -	C 0 0 V 0 0	64
3647	401	*hongo	hongo,orejo de palo	Cavinena	hiʔi	None	390	h   i   ʔ   i	hiʔi		h   i   ʔ   i	C 0 0 V 0 0 C 0 0 V	401
