# Wordlist

# DATA
ID	DOCULECT	CONCEPT_NAME	CONCEPT	TOKENS	FORM	COGID	ALIGNMENT
4856	Chakobo	faeces	FAECES (EXCREMENT)	p o ʔ i	poʔi-	268	p o ʔ i
4858	Chaninawa	faeces	FAECES (EXCREMENT)	p o i	poi	268	p o - i
4852	Kakataibo	faeces	FAECES (EXCREMENT)	p o i	poi-	268	p o - i
4854	Kapanawa	faeces	FAECES (EXCREMENT)	p o ʔ i	poʔi-	268	p o ʔ i
4861	Katukina	faeces	FAECES (EXCREMENT)	p u i	pui	268	p u - i
4857	Kaxarari	faeces	FAECES (EXCREMENT)	p u k i	puj̃kiˈli	268	p u k i
4863	Kaxinawa	faeces	FAECES (EXCREMENT)	p u i	pui-	268	p u - i
4864	Marinawa	faeces	FAECES (EXCREMENT)	p o i	póí	268	p o - i
4855	Marubo	faeces	FAECES (EXCREMENT)	p o i	poi	268	p o - i
4866	Matis	faeces	FAECES (EXCREMENT)	p u i	pui	268	p u - i
4867	Mayoruna	faeces	FAECES (EXCREMENT)	p u i	pwí.kon	268	p u - i
4851	Proto-Panoan	faeces	FAECES (EXCREMENT)	p o ʔ i	poʔi-	268	p o ʔ i
4859	Sharanawa	faeces	FAECES (EXCREMENT)	p o i	poi	268	p o - i
4853	ShipiboKonibo	faeces	FAECES (EXCREMENT)	p o i	poi	268	p o - i
4865	Yawanawa	faeces	FAECES (EXCREMENT)	p u k i	puj̃ˈki	268	p u k i
#
4530	Amawaka	to fall	FALL	p a k ɨ	pakɨɨ-_I	241	p a k ɨ -
4519	Chakobo	to fall	FALL	p a k ɨ	pakɨ-	241	p a k ɨ -
4514	Kakataibo	to fall	FALL	p a k ɨ t	nipakɨt	241	p a k ɨ t
4528	Katukina	to fall	FALL	p a k ɨ	pakɨ-ai	241	p a k ɨ -
4531	Kaxinawa	to fall	FALL	p a k ɨ	pakɨ-	241	p a k ɨ -
4534	Korubo	to fall	FALL	p a k ɨ t	pakɨt	241	p a k ɨ t
4532	Marinawa	to fall	FALL	p a k ɨ	pákɨ-	241	p a k ɨ -
4520	Marubo	to fall	FALL	p a k ɨ	paˈkɨa	241	p a k ɨ -
4535	Matis	to fall	FALL	p a k ɨ d	pakɨd-	241	p a k ɨ d
4537	Mayoruna	to fall	FALL	p a ɨ d	paˈɨd	241	p a - ɨ d
4513	Proto-Panoan	to fall	FALL	p a k ɨ t	pakɨt-	241	p a k ɨ t
4527	Shanenawa	to fall	FALL	p a k ɨ	pakɨ	241	p a k ɨ -
4525	Sharanawa	to fall	FALL	p a k ɨ	pakɨi	241	p a k ɨ -
4518	ShipiboKonibo	to fall	FALL	p a k ɨ	pakɨ-	241	p a k ɨ -
4523	Yaminawa	to fall	FALL	p a k ɨ	pákɨ	241	p a k ɨ -
4533	Yawanawa	to fall	FALL	p a k ɨ	pakɨ	241	p a k ɨ -
4515	Kakataibo	to fall	FALL	p a	nipat	552	p a
4536	Matis	to fall	FALL	p a	pak-	552	p a
5288	Amawaka	to fall	FALL	r ɨ r	rɨra-	299	r ɨ r
5282	Chakobo	to fall	FALL	r ɨ r	rɨra-	299	r ɨ r
5284	Chaninawa	to fall	FALL	r ɨ r	rɨrai	299	r ɨ r
5278	Kakataibo	to fall	FALL	r ɨ	rɨ-	299	r ɨ -
5280	Kapanawa	to fall	FALL	r ɨ r	rɨra-	299	r ɨ r
5289	Kaxinawa	to fall	FALL	d ɨ d	dɨda-	299	d ɨ d
5291	Korubo	to fall	FALL	d ɨ d	dɨd	299	d ɨ d
5290	Marinawa	to fall	FALL	r ɨ r	rɨ́́rá-	299	r ɨ r
5281	Marubo	to fall	FALL	r ɨ r	rɨra	299	r ɨ r
5292	Matis	to fall	FALL	d ɨ d	dɨd-kin	299	d ɨ d
5293	Mayoruna	to fall	FALL	d ɨ d	dɨd-	299	d ɨ d
5277	Proto-Panoan	to fall	FALL	ɽ ɨ ɽ	ɽɨɽ-	299	ɽ ɨ ɽ
5285	Sharanawa	to fall	FALL	r ɨ r	rɨrai	299	r ɨ r
5279	ShipiboKonibo	to fall	FALL	r ɨ r	rɨra-	299	r ɨ r
5283	Yaminawa	to fall	FALL	r ɨ r	rɨra-kĩ	299	r ɨ r
#
4652	Amawaka	to fan	FAN (ACTION)	p a j a	payati	252	p a j a
4649	Kapanawa	to fan	FAN (ACTION)	p a j a	payati	252	p a j a
4653	Kaxinawa	to fan	FAN (ACTION)	p a j a	paya-	252	p a j a
4654	Marinawa	to fan	FAN (ACTION)	p a j a	páiyatí	252	p a j a
4647	Proto-Panoan	to fan	FAN (ACTION)	p a j a	paya-	252	p a j a
4650	Sharanawa	to fan	FAN (ACTION)	p a j a	payati	252	p a j a
4648	ShipiboKonibo	to fan	FAN (ACTION)	p a j a	paya-	252	p a j a
#
5447	Amawaka	to make a diet, to fast	FASTING	s a m a	sama-_I	310	s a m a
5443	Chakobo	to make a diet, to fast	FASTING	s a m a	sama-	310	s a m a
5438	Kakataibo	to make a diet, to fast	FASTING	s a m a	samá-	310	s a m a
5440	Kapanawa	to make a diet, to fast	FASTING	s a m a	sama	310	s a m a
5448	Kaxinawa	to make a diet, to fast	FASTING	s a m a	sama-	310	s a m a
5450	Marinawa	to make a diet, to fast	FASTING	s a m a	samá	310	s a m a
5442	Marubo	to make a diet, to fast	FASTING	s a m a	samá	310	s a m a
5437	Proto-Panoan	to make a diet, to fast	FASTING	s a m a	sama-	310	s a m a
5445	Sharanawa	to make a diet, to fast	FASTING	s a m a	samai	310	s a m a
5439	ShipiboKonibo	to make a diet, to fast	FASTING	s a m a	samá-	310	s a m a
5444	Yaminawa	to make a diet, to fast	FASTING	s a m a	samama	310	s a m a
#
5925	Katukina	fat	FAT (OBESE)	ʃ ɨ n ɨ	ʃɨnɨ	351	ʃ ɨ n ɨ
5932	Matis	fat	FAT (OBESE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5923	Sharanawa	fat	FAT (OBESE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
6094	Amawaka	fat	FAT (OBESE)	x o a	xówaa	363	x o a -
6089	Chakobo	fat	FAT (OBESE)	ʂ o a	ʂoa	363	ʂ o a -
6088	Kapanawa	fat	FAT (OBESE)	ʂ o a	ʂoá	363	ʂ o a -
6096	Kaxinawa	fat	FAT (OBESE)	ʂ u a	ʂua	363	ʂ u a -
6097	Marinawa	fat	FAT (OBESE)	ʂ o a	ʂóa	363	ʂ o a -
6086	Proto-Panoan	fat	FAT (OBESE)	ʂ o a n	ʂoaC-	363	ʂ o a n
6093	Shanenawa	fat	FAT (OBESE)	ʂ u a	ʂua	363	ʂ u a -
6092	Sharanawa	fat	FAT (OBESE)	ʂ o a	ʂoa	363	ʂ o a -
6087	ShipiboKonibo	fat	FAT (OBESE)	ʂ o a	ʂoá	363	ʂ o a -
6090	Yaminawa	fat	FAT (OBESE)	ʂ o a	ʂoa	363	ʂ o a -
6098	Yawanawa	fat	FAT (OBESE)	ʂ u a	ʂua	363	ʂ u a -
#
5927	Amawaka	fat, oil	FAT (ORGANIC SUBSTANCE)	x ɨ n i	xɨní_I	351	x ɨ n i
5917	Chakobo	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5920	Chaninawa	fat, oil	FAT (ORGANIC SUBSTANCE)	ʃ ɨ d i	ʃɨdi	351	ʃ ɨ d i
5913	Kakataibo	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5915	Kapanawa	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5928	Kaxinawa	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5931	Korubo	fat, oil	FAT (ORGANIC SUBSTANCE)	ʃ ɨ n i	ʃɨni	351	ʃ ɨ n i
5929	Marinawa	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5916	Marubo	fat, oil	FAT (ORGANIC SUBSTANCE)	ʃ ɨ n i	ʃɨni	351	ʃ ɨ n i
5926	Poyanawa	fat, oil	FAT (ORGANIC SUBSTANCE)	h a ~.d i	hãdi	351	h a ~.d i
5912	Proto-Panoan	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ rⁿ i	ʂɨ[n]i	351	ʂ ɨ rⁿ i
5924	Shanenawa	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5914	ShipiboKonibo	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
5918	Yaminawa	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ i n i	ʂini	351	ʂ i n i
5930	Yawanawa	fat, oil	FAT (ORGANIC SUBSTANCE)	ʂ ɨ n i	ʂɨni	351	ʂ ɨ n i
#
4577	Amawaka	father	FATHER	p a p a	papa	244	p a p a
4563	Chakobo	father	FATHER	p a p a	pápa	244	p a p a
4571	Chaninawa	father	FATHER	ɨ p a	ɨpa	244	- ɨ p a
4559	Kakataibo	father	FATHER	p a p a	papa	244	p a p a
4561	Kapanawa	father	FATHER	p a p a	papa	244	p a p a
4575	Katukina	father	FATHER	p a p a	papa	244	p a p a
4566	Kaxarari	father	FATHER	i p a	iˈpa	244	- i p a
4579	Kaxinawa	father	FATHER	ɨ p a	ɨpa	244	- ɨ p a
4580	Marinawa	father	FATHER	ɨ p a	ɨ́́pá	244	- ɨ p a
4562	Marubo	father	FATHER	p a p a	ˈpapa	244	p a p a
4582	Mayoruna	father	FATHER	p a p a	paˈpa	244	p a p a
4576	Poyanawa	father	FATHER	ɨ p a	ɨpa	244	- ɨ p a
4558	Proto-Panoan	father	FATHER	p a p a	papa	244	p a p a
4574	Shanenawa	father	FATHER	ɨ p a	ɨpa	244	- ɨ p a
4572	Sharanawa	father	FATHER	ɨ p a	ɨpa	244	- ɨ p a
4560	ShipiboKonibo	father	FATHER	p a p a	papa	244	p a p a
4569	Yaminawa	father	FATHER	ɨ p a	ɨpa	244	- ɨ p a
4581	Yawanawa	father	FATHER	a p a	apa	244	- a p a
#
5061	Amawaka	to fear, to be afraid	FEAR (BE AFRAID)	r a t ɨ	ratɨ-_I	283	r a - t ɨ
5054	Chakobo	to fear, to be afraid	FEAR (BE AFRAID)	r a t ɨ	ratɨ-	283	r a - t ɨ
5057	Chaninawa	to fear, to be afraid	FEAR (BE AFRAID)	r a t ɨ	ratɨ-	283	r a - t ɨ
5051	Kakataibo	to fear, to be afraid	FEAR (BE AFRAID)	r a t o	rato-	283	r a - t o
5053	Kapanawa	to fear, to be afraid	FEAR (BE AFRAID)	r a ʔ t ɨ	raʔtɨ-	283	r a ʔ t ɨ
5060	Katukina	to fear, to be afraid	FEAR (BE AFRAID)	ɾ a k t i	ɾakɨ-ti	283	ɾ a k t i
5062	Kaxinawa	to fear, to be afraid	FEAR (BE AFRAID)	d a t ɨ	datɨ-	283	d a - t ɨ
5063	Marinawa	to fear, to be afraid	FEAR (BE AFRAID)	r a t ɨ	rátɨ-	283	r a - t ɨ
5064	Mayoruna	to fear, to be afraid	FEAR (BE AFRAID)	d a k t o	dakto	283	d a k t o
5050	Proto-Panoan	to fear, to be afraid	FEAR (BE AFRAID)	ɽ a ʔ t ɨ	ɽaʔtɨ-	283	ɽ a ʔ t ɨ
5058	Sharanawa	to fear, to be afraid	FEAR (BE AFRAID)	r a t ɨ	ratɨi	283	r a - t ɨ
5052	ShipiboKonibo	to fear, to be afraid	FEAR (BE AFRAID)	r a t ɨ	ratɨ-	283	r a - t ɨ
5115	Kaxarari	to fear, to be afraid	FEAR (BE AFRAID)	tʃ a k ɨ t	tʃakɨtaˈja	287	tʃ a k ɨ t
5120	Korubo	to fear, to be afraid	FEAR (BE AFRAID)	ɬ a kʷ ɨ t	ɬakwɨt	287	ɬ a kʷ ɨ t
5121	Matis	to fear, to be afraid	FEAR (BE AFRAID)	d a k u d	dakud-kin	287	d a k u d
#
959	Amawaka	field	FIELD	β a i	ˈβai	471	β a i -
6686	Chakobo	field	FIELD	w a i	wai	471	w a i -
6684	Kapanawa	field	FIELD	w a i	wai	471	w a i -
6689	Katukina	field	FIELD	w a i	wai	471	w a i -
6692	Kaxinawa	field	FIELD	b a i	bai	471	b a i -
6688	Shanenawa	field	FIELD	f a i	faj	471	f a i -
#
3562	Amawaka	finger	FINGER	m ɨ t o t i	mɨtõti	164	m ɨ t o t i
3557	Chakobo	finger	FINGER	m ɨ t o t i	mɨtotí	164	m ɨ t o t i
3558	Chaninawa	finger	FINGER	m ɨ t o t i	mɨtoti	164	m ɨ t o t i
3554	Kakataibo	finger	FINGER	m ɨ t o t i	mɨtoti	164	m ɨ t o t i
3556	Kapanawa	finger	FINGER	m ɨ t o t i	mɨtoti	164	m ɨ t o t i
3563	Kaxinawa	finger	FINGER	m ɨ t u t i	mɨtuti	164	m ɨ t u t i
3564	Marinawa	finger	FINGER	m ɨ t o t i	mɨ́t́ótí	164	m ɨ t o t i
3553	Proto-Panoan	finger	FINGER	m ɨ t o t i	mɨtoti	164	m ɨ t o t i
3561	Shanenawa	finger	FINGER	m ɨ t ɨ t i	mɨtɨti	164	m ɨ t ɨ t i
3559	Sharanawa	finger	FINGER	m ɨ t o t i	mɨtoti	164	m ɨ t o t i
3555	ShipiboKonibo	finger	FINGER	m ɨ t o t i	mɨtoti	164	m ɨ t o t i
3565	Yawanawa	finger	FINGER	m ɨ t u t i	mɨtuti	164	m ɨ t u t i
#
3507	Amawaka	fingernail	FINGERNAIL	m ɨ n ts i s	mɨntsís	158	m ɨ n ts i s
3494	Chakobo	fingernail	FINGERNAIL	m ɨ ts i s	ˈmɨtsis	158	m ɨ - ts i s
3500	Chaninawa	fingernail	FINGERNAIL	b i ts i s	bitsis	158	b i - ts i s
3487	Kakataibo	fingernail	FINGERNAIL	u n ts i s	untsis	158	- u n ts i s
3492	Kapanawa	fingernail	FINGERNAIL	m ɨ n ts i s	mɨntsís	158	m ɨ n ts i s
3505	Katukina	fingernail	FINGERNAIL	m ə ~ tʃ i ʃ	məˈ̃tʃiʃi	158	m ə ~ tʃ i ʃ
3497	Kaxarari	fingernail	FINGERNAIL	m ɨ tʃ i s	mɨtʃiˈsi	158	m ɨ - tʃ i s
3509	Kaxinawa	fingernail	FINGERNAIL	m ɨ ts i s	mɨtsís	158	m ɨ - ts i s
3510	Marinawa	fingernail	FINGERNAIL	m ɨ ts i s	mɨtsisi	158	m ɨ - ts i s
3493	Marubo	fingernail	FINGERNAIL	m ɨ ~ ts i s	mɨ̃ˈtsisi	158	m ɨ ~ ts i s
3513	Matis	fingernail	FINGERNAIL	m ɨ n t i s	mɨntis	158	m ɨ n t i s
3514	Mayoruna	fingernail	FINGERNAIL	m ɨ n ts i s	mɨnˈtsis	158	m ɨ n ts i s
3486	Proto-Panoan	fingernail	FINGERNAIL	m ɨ ts i s	mɨtsis	158	m ɨ - ts i s
3504	Shanenawa	fingernail	FINGERNAIL	m ɨ tʃ i ʃ	mɨtʃiʃi	158	m ɨ - tʃ i ʃ
3502	Sharanawa	fingernail	FINGERNAIL	m ɨ ts i s	mɨtsisi	158	m ɨ - ts i s
3490	ShipiboKonibo	fingernail	FINGERNAIL	m ɨ n ts i s	mɨntsís	158	m ɨ n ts i s
3498	Yaminawa	fingernail	FINGERNAIL	m i ts i s	mitsis	158	m i - ts i s
3511	Yawanawa	fingernail	FINGERNAIL	m ɨ ts i s	mɨtsisi	158	m ɨ - ts i s
4300	Amawaka	fingernail	FINGERNAIL	h o ts i s	hõtsis_I	224	h o ts i s
#
2729	Amawaka	to finish, to end	FINISH	k i j o	kiyo-	93	k i j o
2724	Chakobo	to finish, to end	FINISH	k ɨ j o	kɨyo-	93	k ɨ j o
2726	Chaninawa	to finish, to end	FINISH	k ɨ j o	kɨyoa	93	k ɨ j o
2721	Kakataibo	to finish, to end	FINISH	k ɨ o	kɨo-	93	k ɨ - o
2723	Kapanawa	to finish, to end	FINISH	k ɨ j o	kɨyo-	93	k ɨ j o
2731	Kaxinawa	to finish, to end	FINISH	k ɨ j u	kɨyu-	93	k ɨ j u
2732	Marinawa	to finish, to end	FINISH	k ɨ j o	kɨyo-	93	k ɨ j o
2720	Proto-Panoan	to finish, to end	FINISH	k ɨ j o	kɨyo-	93	k ɨ j o
2727	Sharanawa	to finish, to end	FINISH	k ɨ j o	kɨyoi	93	k ɨ j o
2722	ShipiboKonibo	to finish, to end	FINISH	k ɨ j o	kɨyo-	93	k ɨ j o
2725	Yaminawa	to finish, to end	FINISH	k ɨ j o	kɨyo-kĩ	93	k ɨ j o
2733	Yawanawa	to finish, to end	FINISH	k ɨ i	kɨi-	93	k ɨ - i
#
1870	Amawaka	fire	FIRE	tʃ i ʔ i	tʃiʔi	29	tʃ i ʔ i
1861	Chakobo	fire	FIRE	tʃ i ʔ i	tʃiʔi	29	tʃ i ʔ i
1865	Chaninawa	fire	FIRE	tʃ i i	tʃii	29	tʃ i - i
1856	Kakataibo	fire	FIRE	tʃ i i	tʃii	29	tʃ i - i
1859	Kapanawa	fire	FIRE	tʃ i ʔ i	tʃiʔi	29	tʃ i ʔ i
1869	Katukina	fire	FIRE	tʃ i i	tʃiˈiʔ	29	tʃ i - i
1862	Kaxarari	fire	FIRE	tʃ i ʔ i	tʃiˈʔi	29	tʃ i ʔ i
1871	Kaxinawa	fire	FIRE	tʃ i	tʃi	29	tʃ i - -
1872	Marinawa	fire	FIRE	tʃ i	tʃi	29	tʃ i - -
1860	Marubo	fire	FIRE	tʃ i ʔ	tʃiʔ	29	tʃ i ʔ -
1855	Proto-Panoan	fire	FIRE	tʃ i ʔ i	tʃiʔi	29	tʃ i ʔ i
1868	Shanenawa	fire	FIRE	tʃ i	tʃi	29	tʃ i - -
1866	Sharanawa	fire	FIRE	tʃ i i	tʃii	29	tʃ i - i
1857	ShipiboKonibo	fire	FIRE	tʃ i i	tʃií	29	tʃ i - i
1863	Yaminawa	fire	FIRE	tʃ i i	tʃii	29	tʃ i - i
1873	Yawanawa	fire	FIRE	tʃ i	tʃi	29	tʃ i - -
#
2854	Chakobo	firefly	FIREFLY	k o k i	kokiˈna	104	k o k i -
2851	Kakataibo	firefly	FIREFLY	k o k i	koki	104	k o k i -
2853	Kapanawa	firefly	FIREFLY	k o k i ʃ	koʔkiʃ	104	k o k i ʃ
2859	Kaxinawa	firefly	FIREFLY	k u k i ʃ	kukiʃ	104	k u k i ʃ
2860	Matis	firefly	FIREFLY	k u k u ʂ	kukuʂ	104	k u k u ʂ
2850	Proto-Panoan	firefly	FIREFLY	k o k i ʃ	koki[ʃ]	104	k o k i ʃ
2857	Sharanawa	firefly	FIREFLY	k o k o ʂ	kokoʂ	104	k o k o ʂ
3911	Matis	firefly	FIREFLY	n ɨ a	nɨa	191	n ɨ a
#
2578	Amawaka	firewood	FIREWOOD	k a r o	karo	82	k a r o
2573	Chakobo	firewood	FIREWOOD	k a r o	karo	82	k a r o
2574	Chaninawa	firewood	FIREWOOD	k a ɾ o	kaɾo	82	k a ɾ o
2570	Kakataibo	firewood	FIREWOOD	k a r o	karo	82	k a r o
2572	Kapanawa	firewood	FIREWOOD	k a r o	kaaro	82	k a r o
2577	Katukina	firewood	FIREWOOD	k a r u	karu	82	k a r u
2579	Kaxinawa	firewood	FIREWOOD	k a d u	kadu	82	k a d u
2580	Marinawa	firewood	FIREWOOD	k a r o	káró	82	k a r o
2581	Marubo	firewood	FIREWOOD	k a r o	ˈkaro	82	k a r o
2569	Proto-Panoan	firewood	FIREWOOD	k a ɽ o	kaɽo	82	k a ɽ o
2575	Sharanawa	firewood	FIREWOOD	k a ɾ o	kaɾo	82	k a ɾ o
2571	ShipiboKonibo	firewood	FIREWOOD	k a r o	karo	82	k a r o
#
385	Korubo	fish	FISH	i p u	ipu	138	- i p u
1708	Katukina	fish	FISH	ts a ts a	tsatsa	14	ts a ts a
3020	Kaxarari	fish	FISH	m a i l	m͡aiˈlɤ	119	m a - i l
7066	Amawaka	fish	FISH	j a p a	yapa	444	j a p a
7062	Chakobo	fish	FISH	j a p a	ˈyapa	444	j a p a
7058	Kakataibo	fish	FISH	a p ɔ	apɔɔ́́	444	- a p ɔ
7060	Kapanawa	fish	FISH	j a p a	yapa	444	j a p a
7065	Katukina	fish	FISH	j a p a	yapa	444	j a p a
7067	Kaxinawa	fish	FISH	j a p a	yapa	444	j a p a
7068	Marinawa	fish	FISH	j a p a	yápá	444	j a p a
7061	Marubo	fish	FISH	j a p a	yapa[ˈyapaʔ]	444	j a p a
7070	Matis	fish	FISH	tʃ a p a	tʃapa	444	tʃ a p a
7057	Proto-Panoan	fish	FISH	j a p a	yapa	444	j a p a
7063	Sharanawa	fish	FISH	j a p a	yapa	444	j a p a
7059	ShipiboKonibo	fish	FISH	j a p a	yapa	444	j a p a
7069	Yawanawa	fish	FISH	j a p a	jaˈpa	444	j a p a
7214	Poyanawa	fish	FISH	j u m a	iumã	457	j u m a
7218	Yawanawa	fish	FISH	j u m a	iuma	457	j u m a
#
3620	Amawaka	fishhook	FISHHOOK	m i ʃ k i t i	miʃkiti	169	m i ʃ k i t i
3617	Kakataibo	fishhook	FISHHOOK	m i ʃ k i t i	miʃkiti	169	m i ʃ k i t i
3619	Kapanawa	fishhook	FISHHOOK	m i ʃ k i t i	miʃkiti	169	m i ʃ k i t i
3621	Kaxinawa	fishhook	FISHHOOK	m i ʃ k i t i	miʃkiti	169	m i ʃ k i t i
3616	Proto-Panoan	fishhook	FISHHOOK	m i ʃ k i t i	miʃkiti	169	m i ʃ k i t i
3618	ShipiboKonibo	fishhook	FISHHOOK	m i ʃ k i t i	miʃkiti	169	m i ʃ k i t i
3622	Yawanawa	fishhook	FISHHOOK	m i ʃ k i t i	miʃkiti	169	m i ʃ k i t i
#
4287	Amawaka	flower	FLOWER	h o w a	howa_I	223	h o w a
4280	Chakobo	flower	FLOWER	h o a	hoa	223	h o - a
4283	Chaninawa	flower	FLOWER	o a	oa	223	- o - a
4275	Kakataibo	flower	FLOWER	o a	oa	223	- o - a
4277	Kapanawa	flower	FLOWER	h o a	hoa	223	h o - a
4286	Katukina	flower	FLOWER	h u a	huˈaʔ	223	h u - a
4282	Kaxarari	flower	FLOWER	ɦ u w a	ɦiɦuˈwa	223	ɦ u w a
4288	Kaxinawa	flower	FLOWER	h u a	hua	223	h u - a
4289	Marinawa	flower	FLOWER	o a	oa	223	- o - a
4278	Marubo	flower	FLOWER	u a	ˈvimi_ˈua	223	- u - a
4274	Proto-Panoan	flower	FLOWER	h o a	hoa	223	h o - a
4284	Sharanawa	flower	FLOWER	o a	oa	223	- o - a
4276	ShipiboKonibo	flower	FLOWER	h o a	hoa	223	h o - a
4290	Yawanawa	flower	FLOWER	u a	ua	223	- u - a
#
4246	Chakobo	to fly	FLY (MOVE THROUGH AIR)	n o j a	noya-	221	n o j a
4242	Kakataibo	to fly	FLY (MOVE THROUGH AIR)	n o ~ a	noã́	221	n o ~ a
4244	Kapanawa	to fly	FLY (MOVE THROUGH AIR)	n o j a	noya-	221	n o j a
4251	Kaxinawa	to fly	FLY (MOVE THROUGH AIR)	n u j a	nuya-	221	n u j a
4252	Marinawa	to fly	FLY (MOVE THROUGH AIR)	n o j a	noya-	221	n o j a
4245	Marubo	to fly	FLY (MOVE THROUGH AIR)	n u j a	ˈnuya	221	n u j a
4241	Proto-Panoan	to fly	FLY (MOVE THROUGH AIR)	rⁿ o j a	[n]o[ya]-	221	rⁿ o j a
4250	Shanenawa	to fly	FLY (MOVE THROUGH AIR)	n u j a	nuya	221	n u j a
4248	Sharanawa	to fly	FLY (MOVE THROUGH AIR)	n o j a	noyai	221	n o j a
4243	ShipiboKonibo	to fly	FLY (MOVE THROUGH AIR)	n o j a	noya-	221	n o j a
4247	Yaminawa	to fly	FLY (MOVE THROUGH AIR)	j o j a	yoya	221	j o j a
4253	Yawanawa	to fly	FLY (MOVE THROUGH AIR)	n u i a	nuia	221	n u i a
#
992	Amawaka	foam	FOAM	w a k o x	wakox	474	w a k o x
989	Chakobo	foam	FOAM	β a k o ʂ	βakoʂ	474	β a k o ʂ
985	Kakataibo	foam	FOAM	β a k o ʂ	βakóʂ	474	β a k o ʂ
987	Kapanawa	foam	FOAM	β a k o ʂ	βakóʂ	474	β a k o ʂ
993	Kaxinawa	foam	FOAM	b a k u ʂ	bakuʂ	474	b a k u ʂ
994	Marinawa	foam	FOAM	ɸ a k o ʂ	ɸákoʂɨ	474	ɸ a k o ʂ
988	Marubo	foam	FOAM	v a k o ʃ	vakoʃɨ	474	v a k o ʃ
995	Mayoruna	foam	FOAM	b a k u ʂ	baˈkuʂ	474	b a k u ʂ
984	Proto-Panoan	foam	FOAM	β a k o ʂ	βakoʂ	474	β a k o ʂ
991	Sharanawa	foam	FOAM	ɸ a k o ʂ	ɸakoʂɨ	474	ɸ a k o ʂ
986	ShipiboKonibo	foam	FOAM	β a k o ʂ	βakóʂ	474	β a k o ʂ
#
4838	Chakobo	food	FOOD	p i t i	pití	267	p i t i
4840	Chaninawa	food	FOOD	p i t i	piti	267	p i t i
4834	Kakataibo	food	FOOD	p i t i	piti	267	p i t i
4836	Kapanawa	food	FOOD	p i t i	piti	267	p i t i
4844	Katukina	food	FOOD	p i t i	piti	267	p i t i
4846	Kaxinawa	food	FOOD	p i t i	piti	267	p i t i
4847	Marinawa	food	FOOD	p i t i	pití	267	p i t i
4837	Marubo	food	FOOD	p i t i	ˈpītĭ	267	p i t i
4849	Matis	food	FOOD	p e t e	pete	267	p e t e
4850	Mayoruna	food	FOOD	p e t e	pete	267	p e t e
4833	Proto-Panoan	food	FOOD	p i t i	piti	267	p i t i
4843	Shanenawa	food	FOOD	p i t i	piti	267	p i t i
4841	Sharanawa	food	FOOD	p i t i	piti	267	p i t i
4835	ShipiboKonibo	food	FOOD	p i t i	piti	267	p i t i
4839	Yaminawa	food	FOOD	p i t i	pitiɸo	267	p i t i
4848	Yawanawa	food	FOOD	p i t i	piti	267	p i t i
#
6291	Amawaka	foot	FOOT	t a ʔ ɨ	taʔɨ	377	t a ʔ ɨ
6281	Chakobo	foot	FOOT	t a ʔ ɨ	taʔɨ	377	t a ʔ ɨ
6285	Chaninawa	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6276	Kakataibo	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6279	Kapanawa	foot	FOOT	t a ʔ ɨ	taʔɨ	377	t a ʔ ɨ
6289	Katukina	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6282	Kaxarari	foot	FOOT	t a ʔ ɨ	[taˈʔɨ]	377	t a ʔ ɨ
6292	Kaxinawa	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6295	Korubo	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6293	Marinawa	foot	FOOT	t a ɨ	táɨ́́	377	t a - ɨ
6280	Marubo	foot	FOOT	t a ɨ	ˈtaɨ	377	t a - ɨ
6296	Matis	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6290	Poyanawa	foot	FOOT	t a ɨ	tay	377	t a - ɨ
6275	Proto-Panoan	foot	FOOT	t a ʔ ɨ	taʔɨ	377	t a ʔ ɨ
6288	Shanenawa	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6286	Sharanawa	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6278	ShipiboKonibo	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6283	Yaminawa	foot	FOOT	t a ɨ	taɨ	377	t a - ɨ
6294	Yawanawa	foot	FOOT	t a i	tai	377	t a - i
#
